Variable,Univariable,Lasso,Ridge,ComplementNB,RandomForest,CART,GradientBoost,ADAboost,SVM,Sum
FirstDateInvestedByActivisit_2128,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2129,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2130,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2131,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2132,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2133,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2134,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2135,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2136,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2137,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2138,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2139,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2140,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2141,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2142,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2143,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2144,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2145,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2146,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2147,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2148,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2149,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2150,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2151,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2152,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2153,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2154,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2155,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2156,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2157,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2158,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2159,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2160,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2161,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2162,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2163,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2164,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2165,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2166,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2167,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2168,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2169,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2170,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2171,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2172,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2173,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2174,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2175,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2176,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2177,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2178,0,0,0,1,0,1,0,0,0,2
FirstDateInvestedByActivisit_2179,1,0,1,1,0,0,0,0,0,3
FirstDateInvestedByActivisit_2180,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2181,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2182,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2183,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2184,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2185,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2186,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2187,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2188,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2189,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2190,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2191,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2192,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2193,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2194,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2195,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2196,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2197,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2198,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_2199,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2200,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2201,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2202,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2203,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2204,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2205,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2206,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2207,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2208,0,0,0,1,0,1,0,0,0,2
FirstDateInvestedByActivisit_2209,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2210,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2211,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2212,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2213,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2214,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2215,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2216,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2217,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2218,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2219,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2220,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2221,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2222,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2223,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2224,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2225,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2226,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2227,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2228,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2229,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2230,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2231,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2232,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2233,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2234,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2235,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2236,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2237,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2238,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2239,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2240,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2241,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2242,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2243,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2244,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2245,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2246,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2247,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2248,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2249,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2250,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2251,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2252,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2253,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2254,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2255,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2256,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2257,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2258,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2259,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2260,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2261,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2262,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2263,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2264,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2265,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2266,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2267,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2268,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2269,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2270,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2271,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2272,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2273,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2274,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2275,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2276,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2277,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2278,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2279,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2280,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2281,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2282,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2283,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2284,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2285,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2286,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2287,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2288,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2289,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2290,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2291,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2292,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2293,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2294,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2295,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2296,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2297,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2298,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2299,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2300,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2301,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2302,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2303,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2304,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2305,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2306,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2307,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2308,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2309,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2310,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2311,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2312,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2313,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2314,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2315,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2316,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2317,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2318,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2319,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2320,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2321,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2322,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2323,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2324,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2325,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2326,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2327,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2328,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2329,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2330,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2331,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2332,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2333,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2334,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2335,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2336,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2337,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2338,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2339,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2340,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2341,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2342,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2343,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2344,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2345,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2346,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2347,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2348,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2349,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2350,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2351,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2352,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2353,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2354,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2355,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2356,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2357,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2358,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2359,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2360,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2361,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2362,0,0,1,1,0,1,0,0,0,3
FirstDateInvestedByActivisit_2363,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2364,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2365,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2366,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2367,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2368,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2369,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2370,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2371,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2372,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2373,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2374,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2375,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2376,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2377,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2378,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2379,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2380,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2381,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2382,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2383,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2384,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2385,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2386,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2387,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2388,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2389,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2390,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2391,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2392,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2393,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2394,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2395,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2396,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2397,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2398,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2399,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2400,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2401,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2402,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2403,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2404,0,0,1,1,0,1,0,0,0,3
FirstDateInvestedByActivisit_2405,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2406,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2407,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2408,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2409,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2410,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2411,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2412,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2413,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2414,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2415,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2416,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2417,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2418,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2419,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2420,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2421,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2422,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2423,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2424,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2425,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2426,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2427,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2428,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2429,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2430,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2431,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2432,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2433,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2434,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2435,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2436,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2437,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2438,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2439,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2440,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2441,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2442,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2443,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2444,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2445,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2446,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2447,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2448,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2449,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2450,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2451,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2452,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2453,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2454,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2455,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2456,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2457,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2458,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2459,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2460,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2461,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2462,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2463,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2464,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2465,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2466,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2467,1,0,1,1,0,0,0,0,0,3
FirstDateInvestedByActivisit_2468,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2469,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2470,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2471,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2472,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2473,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2474,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2475,0,0,1,1,0,1,0,0,0,3
FirstDateInvestedByActivisit_2476,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2477,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2478,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2479,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2480,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2481,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2482,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2483,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2484,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2485,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2486,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2487,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2488,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2489,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2490,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2491,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_2492,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_2493,0,0,1,1,0,0,0,0,0,2
